job_id,question_id,content_id,topic,domain,original_job_status,roadmap_candidate_status,status_note
JOB-2-3-13-4-5-02,EMS2026-2-3-13-4-5-02,2.3.13.4.5,Oxygen toxicity,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,replacement_candidate_generated_review_pending,Generated 2026-07-07 from unused content code to replace archived duplicate staged candidate.
JOB-2-3-13-4-5-03,EMS2026-2-3-13-4-5-03,2.3.13.4.5,Oxygen toxicity,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-3-13-4-5-04,EMS2026-2-3-13-4-5-04,2.3.13.4.5,Oxygen toxicity,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-3-13-4-6-01,EMS2026-2-3-13-4-6-01,2.3.13.4.6,Recompression therapy,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-3-13-4-6-02,EMS2026-2-3-13-4-6-02,2.3.13.4.6,Recompression therapy,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-3-13-4-6-03,EMS2026-2-3-13-4-6-03,2.3.13.4.6,Recompression therapy,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-3-13-4-6-04,EMS2026-2-3-13-4-6-04,2.3.13.4.6,Recompression therapy,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-3-13-5-1-01,EMS2026-2-3-13-5-1-01,2.3.13.5.1,Reverse triage,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-3-13-5-1-02,EMS2026-2-3-13-5-1-02,2.3.13.5.1,Reverse triage,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-3-13-5-1-03,EMS2026-2-3-13-5-1-03,2.3.13.5.1,Reverse triage,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-3-13-5-1-04,EMS2026-2-3-13-5-1-04,2.3.13.5.1,Reverse triage,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-3-13-5-1-05,EMS2026-2-3-13-5-1-05,2.3.13.5.1,Reverse triage,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-3-13-5-1-06,EMS2026-2-3-13-5-1-06,2.3.13.5.1,Reverse triage,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-1-01,EMS2026-2-4-1-01,2.4.1,Point of Care Testing,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-1-02,EMS2026-2-4-1-02,2.4.1,Point of Care Testing,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-1-03,EMS2026-2-4-1-03,2.4.1,Point of Care Testing,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-1-04,EMS2026-2-4-1-04,2.4.1,Point of Care Testing,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-1-05,EMS2026-2-4-1-05,2.4.1,Point of Care Testing,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-1-06,EMS2026-2-4-1-06,2.4.1,Point of Care Testing,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-1-07,EMS2026-2-4-1-07,2.4.1,Point of Care Testing,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-2-01,EMS2026-2-4-2-01,2.4.2,Point of Care Ultrasound,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-2-02,EMS2026-2-4-2-02,2.4.2,Point of Care Ultrasound,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-2-03,EMS2026-2-4-2-03,2.4.2,Point of Care Ultrasound,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-2-04,EMS2026-2-4-2-04,2.4.2,Point of Care Ultrasound,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-2-05,EMS2026-2-4-2-05,2.4.2,Point of Care Ultrasound,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-2-06,EMS2026-2-4-2-06,2.4.2,Point of Care Ultrasound,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-2-07,EMS2026-2-4-2-07,2.4.2,Point of Care Ultrasound,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-3-01,EMS2026-2-4-3-01,2.4.3,Pain Assessment and Management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-3-02,EMS2026-2-4-3-02,2.4.3,Pain Assessment and Management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-3-03,EMS2026-2-4-3-03,2.4.3,Pain Assessment and Management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-3-04,EMS2026-2-4-3-04,2.4.3,Pain Assessment and Management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-3-05,EMS2026-2-4-3-05,2.4.3,Pain Assessment and Management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-3-06,EMS2026-2-4-3-06,2.4.3,Pain Assessment and Management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-3-07,EMS2026-2-4-3-07,2.4.3,Pain Assessment and Management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-4-1-01,EMS2026-2-4-4-1-01,2.4.4.1,Effect of altitude on patient management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-4-1-02,EMS2026-2-4-4-1-02,2.4.4.1,Effect of altitude on patient management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-4-1-03,EMS2026-2-4-4-1-03,2.4.4.1,Effect of altitude on patient management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-4-1-04,EMS2026-2-4-4-1-04,2.4.4.1,Effect of altitude on patient management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-4-1-05,EMS2026-2-4-4-1-05,2.4.4.1,Effect of altitude on patient management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-4-1-06,EMS2026-2-4-4-1-06,2.4.4.1,Effect of altitude on patient management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-4-2-01,EMS2026-2-4-4-2-01,2.4.4.2,Effect of altitude on EMS personnel,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-4-2-02,EMS2026-2-4-4-2-02,2.4.4.2,Effect of altitude on EMS personnel,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-4-2-03,EMS2026-2-4-4-2-03,2.4.4.2,Effect of altitude on EMS personnel,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-4-2-04,EMS2026-2-4-4-2-04,2.4.4.2,Effect of altitude on EMS personnel,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-4-2-05,EMS2026-2-4-4-2-05,2.4.4.2,Effect of altitude on EMS personnel,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-1-01,EMS2026-2-4-5-1-01,2.4.5.1,Pediatric airway management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-1-02,EMS2026-2-4-5-1-02,2.4.5.1,Pediatric airway management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-1-03,EMS2026-2-4-5-1-03,2.4.5.1,Pediatric airway management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-5-1-04,EMS2026-2-4-5-1-04,2.4.5.1,Pediatric airway management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-5-1-05,EMS2026-2-4-5-1-05,2.4.5.1,Pediatric airway management,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-5-2-01,EMS2026-2-4-5-2-01,2.4.5.2,Pediatric trauma,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-2-02,EMS2026-2-4-5-2-02,2.4.5.2,Pediatric trauma,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-2-03,EMS2026-2-4-5-2-03,2.4.5.2,Pediatric trauma,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-2-04,EMS2026-2-4-5-2-04,2.4.5.2,Pediatric trauma,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-2-05,EMS2026-2-4-5-2-05,2.4.5.2,Pediatric trauma,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-3-01,EMS2026-2-4-5-3-01,2.4.5.3,"Specialized equipment (e.g., length-based tape)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-3-02,EMS2026-2-4-5-3-02,2.4.5.3,"Specialized equipment (e.g., length-based tape)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-3-03,EMS2026-2-4-5-3-03,2.4.5.3,"Specialized equipment (e.g., length-based tape)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-3-04,EMS2026-2-4-5-3-04,2.4.5.3,"Specialized equipment (e.g., length-based tape)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-3-05,EMS2026-2-4-5-3-05,2.4.5.3,"Specialized equipment (e.g., length-based tape)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-4-01,EMS2026-2-4-5-4-01,2.4.5.4,Unique issues related to consent,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-4-02,EMS2026-2-4-5-4-02,2.4.5.4,Unique issues related to consent,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-4-03,EMS2026-2-4-5-4-03,2.4.5.4,Unique issues related to consent,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-5-4-04,EMS2026-2-4-5-4-04,2.4.5.4,Unique issues related to consent,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-4-05,EMS2026-2-4-5-4-05,2.4.5.4,Unique issues related to consent,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-5-01,EMS2026-2-4-5-5-01,2.4.5.5,Brief resolved unexplained event (BRUE),CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-5-5-02,EMS2026-2-4-5-5-02,2.4.5.5,Brief resolved unexplained event (BRUE),CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-5-03,EMS2026-2-4-5-5-03,2.4.5.5,Brief resolved unexplained event (BRUE),CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-5-04,EMS2026-2-4-5-5-04,2.4.5.5,Brief resolved unexplained event (BRUE),CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-5-05,EMS2026-2-4-5-5-05,2.4.5.5,Brief resolved unexplained event (BRUE),CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-6-01,EMS2026-2-4-5-6-01,2.4.5.6,"Children with special healthcare needs (e.g., technology dependent)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-5-6-02,EMS2026-2-4-5-6-02,2.4.5.6,"Children with special healthcare needs (e.g., technology dependent)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-6-03,EMS2026-2-4-5-6-03,2.4.5.6,"Children with special healthcare needs (e.g., technology dependent)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-6-04,EMS2026-2-4-5-6-04,2.4.5.6,"Children with special healthcare needs (e.g., technology dependent)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-5-6-05,EMS2026-2-4-5-6-05,2.4.5.6,"Children with special healthcare needs (e.g., technology dependent)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-7-01,EMS2026-2-4-5-7-01,2.4.5.7,Safe transport of pediatric patients,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-7-02,EMS2026-2-4-5-7-02,2.4.5.7,Safe transport of pediatric patients,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-7-03,EMS2026-2-4-5-7-03,2.4.5.7,Safe transport of pediatric patients,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-5-7-04,EMS2026-2-4-5-7-04,2.4.5.7,Safe transport of pediatric patients,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-7-05,EMS2026-2-4-5-7-05,2.4.5.7,Safe transport of pediatric patients,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-8-01,EMS2026-2-4-5-8-01,2.4.5.8,Pediatric readiness,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-8-02,EMS2026-2-4-5-8-02,2.4.5.8,Pediatric readiness,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-8-03,EMS2026-2-4-5-8-03,2.4.5.8,Pediatric readiness,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-5-8-04,EMS2026-2-4-5-8-04,2.4.5.8,Pediatric readiness,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-6-1-01,EMS2026-2-4-6-1-01,2.4.6.1,"Geriatric trauma (e.g., falls)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-6-1-02,EMS2026-2-4-6-1-02,2.4.6.1,"Geriatric trauma (e.g., falls)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-6-1-03,EMS2026-2-4-6-1-03,2.4.6.1,"Geriatric trauma (e.g., falls)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-6-1-04,EMS2026-2-4-6-1-04,2.4.6.1,"Geriatric trauma (e.g., falls)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-6-1-05,EMS2026-2-4-6-1-05,2.4.6.1,"Geriatric trauma (e.g., falls)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-6-1-06,EMS2026-2-4-6-1-06,2.4.6.1,"Geriatric trauma (e.g., falls)",CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-6-2-01,EMS2026-2-4-6-2-01,2.4.6.2,Polypharmacy,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-6-2-02,EMS2026-2-4-6-2-02,2.4.6.2,Polypharmacy,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-6-2-03,EMS2026-2-4-6-2-03,2.4.6.2,Polypharmacy,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-6-2-04,EMS2026-2-4-6-2-04,2.4.6.2,Polypharmacy,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-6-2-05,EMS2026-2-4-6-2-05,2.4.6.2,Polypharmacy,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-6-3-01,EMS2026-2-4-6-3-01,2.4.6.3,Dementia or delirium,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-6-3-02,EMS2026-2-4-6-3-02,2.4.6.3,Dementia or delirium,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-6-3-03,EMS2026-2-4-6-3-03,2.4.6.3,Dementia or delirium,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-6-3-04,EMS2026-2-4-6-3-04,2.4.6.3,Dementia or delirium,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-6-3-05,EMS2026-2-4-6-3-05,2.4.6.3,Dementia or delirium,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-7-1-01,EMS2026-2-4-7-1-01,2.4.7.1,Equipment,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-7-1-02,EMS2026-2-4-7-1-02,2.4.7.1,Equipment,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-7-1-03,EMS2026-2-4-7-1-03,2.4.7.1,Equipment,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-7-1-04,EMS2026-2-4-7-1-04,2.4.7.1,Equipment,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-7-1-05,EMS2026-2-4-7-1-05,2.4.7.1,Equipment,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-7-1-06,EMS2026-2-4-7-1-06,2.4.7.1,Equipment,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-7-2-01,EMS2026-2-4-7-2-01,2.4.7.2,Procedure challenges,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-7-2-02,EMS2026-2-4-7-2-02,2.4.7.2,Procedure challenges,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,already_drafted_or_staged_on_website,Present in active live400 tracker after duplicate replacement.
JOB-2-4-7-2-03,EMS2026-2-4-7-2-03,2.4.7.2,Procedure challenges,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-7-2-04,EMS2026-2-4-7-2-04,2.4.7.2,Procedure challenges,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-7-2-05,EMS2026-2-4-7-2-05,2.4.7.2,Procedure challenges,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-8-1-01,EMS2026-2-4-8-1-01,2.4.8.1,Hospice care,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
JOB-2-4-8-1-02,EMS2026-2-4-8-1-02,2.4.8.1,Hospice care,CLINICAL ASPECTS OF EMS MEDICINE,ready_for_source_extraction,not_yet_generated_or_not_in_current_tracker,
